%Quadratura - Nova Viçosa - 16 DE JANEIRO de 2008 - EST C
%h      z     Z       S       T     Dens               U       V   
08.0  7.43   0.90   35.77   27.26  1023.25   83.81   -0.17    0.12
08.0  8.26   1.00   35.78   27.26  1023.26   87.88    0.00    0.00
08.5  0.00   0.00   33.07   27.83  1021.00   -5.81   -0.08   -0.03
08.5  0.82   0.10   32.67   27.85  1020.69    3.02   -0.07   -0.03
08.5  1.63   0.20   32.27   27.87  1020.39   11.85   -0.07   -0.03
08.5  2.45   0.30   32.76   27.81  1020.79   24.87   -0.14   -0.03
08.5  3.26   0.40   33.70   27.71  1021.53   37.41   -0.22   -0.03
08.5  4.08   0.50   34.64   27.59  1022.28   45.43   -0.26   -0.01
08.5  4.89   0.60   35.25   27.49  1022.78   51.64   -0.25    0.01
08.5  5.71   0.70   35.50   27.41  1022.99   57.07   -0.24    0.04
08.5  6.52   0.80   35.58   27.38  1023.07   58.54   -0.24    0.04
08.5  7.34   0.90   35.60   27.37  1023.08   57.72   -0.24    0.04
08.5  8.15   1.00   35.63   27.37  1023.11   56.92    0.00    0.00
09.0  0.00   0.00   32.90   28.13  1020.78  226.77    0.20    0.02
09.0  0.80   0.10   33.26   28.08  1021.07  222.33    0.15    0.01
09.0  1.60   0.20   33.61   28.02  1021.35  217.88    0.11    0.01
09.0  2.41   0.30   34.46   27.87  1022.04  234.70    0.05   -0.02
09.0  3.21   0.40   35.27   27.71  1022.71  225.10   -0.00   -0.03
09.0  4.01   0.50   35.65   27.58  1023.04  162.06   -0.04    0.01
09.0  4.81   0.60   35.80   27.47  1023.20   96.01   -0.06    0.04
09.0  5.61   0.70   35.93   27.35  1023.33   65.34   -0.06    0.03
09.0  6.42   0.80   36.04   27.25  1023.45   67.77   -0.06    0.02
09.0  7.22   0.90   36.08   27.20  1023.50   76.63   -0.05    0.04
09.0  8.02   1.00   35.96   27.24  1023.40   64.19    0.00    0.00
09.5  0.00   0.00   32.92   27.94  1020.85  194.16    0.12    0.12
09.5  0.80   0.10   33.43   27.87  1021.26  156.56    0.03    0.10
09.5  1.59   0.20   33.95   27.80  1021.68  118.97   -0.07    0.08
09.5  2.39   0.30   34.76   27.65  1022.34   85.21   -0.17    0.07
09.5  3.19   0.40   35.45   27.48  1022.92   66.22   -0.22    0.06
09.5  3.98   0.50   35.77   27.36  1023.20   61.84   -0.19    0.05
09.5  4.78   0.60   35.87   27.32  1023.29   51.44   -0.18    0.01
09.5  5.57   0.70   35.92   27.30  1023.34   47.70   -0.19   -0.01
09.5  6.37   0.80   35.98   27.26  1023.40   57.94   -0.20    0.02
09.5  7.17   0.90   36.03   27.22  1023.45   76.95   -0.17    0.09
09.5  7.96   1.00   36.07   27.18  1023.50   99.28    0.00    0.00
10.0  0.00   0.00   30.67   28.51  1018.98  240.78    0.21   -0.09
10.0  0.81   0.10   31.15   28.45  1019.36  235.68    0.22   -0.05
10.0  1.62   0.20   31.63   28.40  1019.74  230.58    0.22   -0.00
10.0  2.43   0.30   33.02   28.17  1020.86  220.13    0.16    0.03
10.0  3.24   0.40   34.46   27.92  1022.03  208.16    0.09    0.06
10.0  4.05   0.50   35.29   27.73  1022.72  203.57    0.06    0.06
10.0  4.86   0.60   35.65   27.59  1023.04  227.84    0.06    0.01
10.0  5.67   0.70   35.84   27.44  1023.24  257.23    0.06   -0.04
10.0  6.48   0.80   35.97   27.29  1023.38  266.14    0.06   -0.06
10.0  7.29   0.90   35.99   27.24  1023.42  248.27    0.09   -0.04
10.0  8.10   1.00   35.86   27.36  1023.28  197.99    0.00    0.00
10.5  0.00   0.00   30.75   28.48  1019.05  202.24    0.30    0.09
10.5  0.82   0.10   31.66   28.37  1019.77  206.52    0.25    0.08
10.5  1.65   0.20   32.56   28.25  1020.49  210.80    0.19    0.07
10.5  2.47   0.30   33.90   28.04  1021.57  212.14    0.11    0.05
10.5  3.29   0.40   35.02   27.81  1022.49  212.05    0.04    0.02
10.5  4.12   0.50   35.62   27.60  1023.01  215.75    0.02    0.01
10.5  4.94   0.60   35.89   27.42  1023.27  218.17    0.03    0.02
10.5  5.76   0.70   36.00   27.28  1023.41  184.81    0.02    0.05
10.5  6.59   0.80   36.08   27.18  1023.50  125.77    0.00    0.05
10.5  7.41   0.90   36.13   27.13  1023.56   71.82   -0.02    0.02
10.5  8.24   1.00   36.15   27.11  1023.59   56.79    0.00    0.00
11.0  0.00   0.00   28.47   29.27  1017.08  228.97    0.49   -0.00
11.0  1.00   0.10   30.19   28.82  1018.52  225.50    0.42    0.02
11.0  2.01   0.20   31.91   28.37  1019.97  222.03    0.35    0.03
11.0  3.01   0.30   33.92   27.86  1021.64  218.76    0.29    0.05
11.0  4.02   0.40   35.02   27.60  1022.56  223.13    0.24    0.03
11.0  5.02   0.50   35.59   27.45  1023.04  224.23    0.20    0.02
11.0  6.03   0.60   35.87   27.35  1023.29  219.13    0.17    0.03
11.0  7.03   0.70   35.91   27.29  1023.34  215.26    0.14    0.04
11.0  8.04   0.80   35.93   27.25  1023.38  215.71    0.12    0.03
11.0  9.04   0.90   35.99   27.22  1023.44  224.75    0.10    0.01
11.0 10.05   1.00   36.08   27.22  1023.50  248.14    0.00    0.00
11.5  0.00   0.00   28.91   28.96  1017.51  236.25    0.37   -0.06
11.5  0.95   0.10   30.28   28.69  1018.63  229.30    0.32   -0.02
11.5  1.89   0.20   31.65   28.42  1019.75  222.35    0.28    0.02
11.5  2.84   0.30   33.80   28.05  1021.49  211.35    0.18    0.05
11.5  3.79   0.40   35.07   27.81  1022.53  202.96    0.13    0.07
11.5  4.74   0.50   35.45   27.65  1022.87  210.77    0.12    0.05
11.5  5.68   0.60   35.59   27.51  1023.03  217.74    0.12    0.04
11.5  6.63   0.70   35.70   27.41  1023.15  213.14    0.10    0.05
11.5  7.58   0.80   35.85   27.32  1023.29  214.99    0.09    0.06
11.5  8.52   0.90   36.02   27.23  1023.46  219.05    0.09    0.06
11.5  9.47   1.00   36.06   27.20  1023.49  194.03    0.00    0.00
12.0  0.00   0.00   29.13   29.36  1017.54  223.11    0.81    0.08
12.0  0.79   0.10   29.59   29.14  1017.97  220.28    0.78    0.11
12.0  1.59   0.20   30.05   28.92  1018.39  217.44    0.75    0.14
12.0  2.38   0.30   31.33   28.53  1019.48  217.12    0.66    0.13
12.0  3.18   0.40   32.83   28.15  1020.73  219.25    0.58    0.09
12.0  3.97   0.50   34.04   27.89  1021.73  222.30    0.53    0.05
12.0  4.77   0.60   34.74   27.69  1022.32  222.64    0.48    0.04
12.0  5.56   0.70   35.11   27.56  1022.65  220.45    0.41    0.05
12.0  6.36   0.80   35.28   27.48  1022.80  217.11    0.34    0.06
12.0  7.15   0.90   35.34   27.47  1022.86  214.02    0.31    0.07
12.0  7.95   1.00   35.37   27.54  1022.86  212.60    0.00    0.00
12.5  0.00   0.00   29.92   29.11  1018.22  233.82    0.53   -0.05
12.5  0.92   0.10   30.55   28.86  1018.78  227.12    0.54    0.02
12.5  1.83   0.20   31.17   28.62  1019.33  220.43    0.55    0.08
12.5  2.75   0.30   33.16   28.04  1021.01  220.04    0.47    0.08
12.5  3.66   0.40   34.73   27.63  1022.33  221.84    0.38    0.05
12.5  4.58   0.50   35.23   27.52  1022.75  222.10    0.34    0.03
12.5  5.50   0.60   35.35   27.48  1022.85  220.27    0.32    0.04
12.5  6.41   0.70   35.54   27.40  1023.03  216.46    0.29    0.06
12.5  7.33   0.80   35.68   27.33  1023.15  208.41    0.25    0.06
12.5  8.24   0.90   35.74   27.29  1023.22  201.96    0.19    0.03
12.5  9.16   1.00   35.75   27.29  1023.23  204.16    0.00    0.00
13.0  0.00   0.00   25.76   29.28  1015.06  209.20    0.82    0.29
13.0  0.91   0.10   26.71   29.23  1015.78  212.18    0.85    0.24
13.0  1.82   0.20   27.65   29.19  1016.50  215.16    0.88    0.20
13.0  2.73   0.30   29.37   28.90  1017.89  216.13    0.80    0.17
13.0  3.64   0.40   31.09   28.52  1019.31  215.54    0.65    0.14
13.0  4.56   0.50   32.31   28.21  1020.33  216.25    0.53    0.11
13.0  5.47   0.60   33.03   28.03  1020.93  219.55    0.48    0.07
13.0  6.38   0.70   33.49   27.85  1021.34  219.95    0.44    0.06
13.0  7.29   0.80   33.85   27.72  1021.65  217.05    0.37    0.07
13.0  8.20   0.90   33.98   27.72  1021.76  216.75    0.31    0.07
13.0  9.11   1.00   33.70   27.92  1021.48  226.04    0.00    0.00
13.5  0.00   0.00   27.60   29.42  1016.38  217.79    0.85    0.16
13.5  0.91   0.10   28.46   29.19  1017.11  217.25    0.83    0.16
13.5  1.82   0.20   29.33   28.97  1017.83  216.71    0.80    0.16
13.5  2.73   0.30   30.83   28.60  1019.09  216.67    0.70    0.14
13.5  3.64   0.40   32.36   28.24  1020.35  217.69    0.59    0.11
13.5  4.56   0.50   33.49   27.96  1021.30  219.33    0.51    0.08
13.5  5.47   0.60   34.09   27.79  1021.80  220.45    0.45    0.06
13.5  6.38   0.70   34.33   27.69  1022.02  220.31    0.39    0.05
13.5  7.29   0.80   34.39   27.67  1022.08  220.57    0.33    0.04
13.5  8.20   0.90   34.28   27.73  1021.98  223.03    0.27    0.03
13.5  9.11   1.00   34.10   27.80  1021.82  225.95    0.00    0.00
14.0  0.00   0.00   21.42   29.04  1011.89  225.21    0.59    0.02
14.0  0.85   0.10   23.30   29.02  1013.31  220.85    0.59    0.07
14.0  1.70   0.20   25.18   28.99  1014.72  216.50    0.58    0.12
14.0  2.55   0.30   27.46   28.92  1016.45  217.49    0.59    0.11
14.0  3.40   0.40   29.14   28.83  1017.74  220.74    0.58    0.08
14.0  4.25   0.50   29.77   28.73  1018.25  224.11    0.56    0.04
14.0  5.10   0.60   30.20   28.62  1018.61  227.24    0.53    0.01
14.0  5.95   0.70   30.69   28.54  1019.01  227.03    0.48    0.01
14.0  6.80   0.80   31.45   28.43  1019.62  220.42    0.39    0.04
14.0  7.65   0.90   32.31   28.28  1020.32  210.70    0.27    0.07
14.0  8.50   1.00   32.79   28.12  1020.74  205.85    0.00    0.00
14.5  0.00   0.00   24.20   29.11  1013.95  212.45    0.67    0.19
14.5  0.89   0.10   25.73   29.08  1015.10  215.05    0.70    0.16
14.5  1.78   0.20   27.25   29.04  1016.25  217.65    0.73    0.13
14.5  2.67   0.30   29.17   28.87  1017.75  219.47    0.71    0.11
14.5  3.56   0.40   30.91   28.59  1019.15  221.74    0.61    0.07
14.5  4.45   0.50   32.10   28.36  1020.12  225.93    0.51    0.03
14.5  5.34   0.60   32.63   28.22  1020.57  227.84    0.43    0.00
14.5  6.23   0.70   32.81   28.12  1020.74  224.59    0.34    0.01
14.5  7.12   0.80   33.13   28.03  1021.01  221.59    0.24    0.03
14.5  8.01   0.90   33.33   27.98  1021.18  222.47    0.17    0.02
14.5  8.90   1.00   33.10   28.06  1020.99  230.58    0.00    0.00
15.0  0.00   0.00   17.86   29.30  1009.15  232.83    0.43   -0.02
15.0  0.90   0.10   20.61   29.21  1011.24  225.08    0.37    0.01
15.0  1.79   0.20   23.35   29.12  1013.32  217.33    0.31    0.05
15.0  2.69   0.30   26.96   28.97  1016.07  206.96    0.24    0.10
15.0  3.59   0.40   29.38   28.79  1017.94  198.56    0.19    0.11
15.0  4.48   0.50   30.57   28.59  1018.90  211.73    0.13    0.07
15.0  5.38   0.60   31.33   28.42  1019.53  220.77    0.06    0.02
15.0  6.28   0.70   32.05   28.25  1020.13  168.06   -0.01   -0.02
15.0  7.17   0.80   32.84   28.06  1020.79   71.97   -0.08   -0.02
15.0  8.07   0.90   33.38   27.94  1021.23   43.16   -0.13   -0.01
15.0  8.97   1.00   33.27   27.97  1021.15  200.64    0.00    0.00
15.5  0.00   0.00   18.21   29.37  1009.40  226.59    0.51    0.02
15.5  0.80   0.10   20.56   29.27  1011.18  225.68    0.47    0.02
15.5  1.60   0.20   22.91   29.17  1012.97  224.77    0.44    0.02
15.5  2.40   0.30   25.38   29.14  1014.83  220.32    0.42    0.06
15.5  3.19   0.40   27.39   29.10  1016.34  215.20    0.40    0.09
15.5  3.99   0.50   28.67   28.99  1017.34  212.40    0.36    0.11
15.5  4.79   0.60   30.11   28.71  1018.51  213.06    0.27    0.09
15.5  5.59   0.70   31.57   28.39  1019.72  193.33    0.15    0.05
15.5  6.39   0.80   32.52   28.16  1020.51  143.57    0.03    0.02
15.5  7.19   0.90   32.93   28.07  1020.85   87.74   -0.04   -0.01
15.5  7.98   1.00   32.79   28.17  1020.72   51.71    0.00    0.00
16.0  0.00   0.00   21.90   29.16  1012.22  173.89    0.08    0.00
16.0  0.90   0.10   24.08   29.04  1013.88  200.14    0.05   -0.01
16.0  1.79   0.20   26.25   28.91  1015.55  226.40    0.01   -0.02
16.0  2.69   0.30   28.28   28.77  1017.12  249.88   -0.05   -0.06
16.0  3.58   0.40   29.33   28.70  1017.93  197.03   -0.07   -0.07
16.0  4.48   0.50   29.91   28.68  1018.38  116.32   -0.07   -0.02
16.0  5.37   0.60   30.63   28.62  1018.94   75.87   -0.08    0.02
16.0  6.27   0.70   31.54   28.42  1019.69   62.75   -0.12    0.02
16.0  7.16   0.80   32.62   28.11  1020.60   49.87   -0.16   -0.01
16.0  8.06   0.90   33.31   27.88  1021.20   41.97   -0.20   -0.04
16.0  8.96   1.00   33.01   27.96  1020.96   47.01    0.00    0.00
16.5  0.00   0.00   17.88   29.40  1009.14  254.84    0.24   -0.11
16.5  0.89   0.10   21.28   29.19  1011.75  232.35    0.20   -0.04
16.5  1.77   0.20   24.69   28.98  1014.36  209.86    0.16    0.04
16.5  2.66   0.30   27.97   28.69  1016.91  174.67    0.11    0.10
16.5  3.55   0.40   29.52   28.51  1018.13  141.25    0.04    0.08
16.5  4.43   0.50   30.25   28.47  1018.70  168.26   -0.01    0.02
16.5  5.32   0.60   31.11   28.38  1019.37  221.04   -0.05   -0.03
16.5  6.20   0.70   32.13   28.21  1020.20  180.58   -0.10   -0.01
16.5  7.09   0.80   32.96   28.01  1020.89   88.33   -0.11    0.01
16.5  7.98   0.90   33.42   27.87  1021.29   36.99   -0.10    0.01
16.5  8.86   1.00   33.60   27.85  1021.43   50.32    0.00    0.00
17.0  0.00   0.00   17.36   29.00  1008.88  209.38    0.23    0.04
17.0  0.86   0.10   20.52   28.94  1011.26  199.80    0.17    0.03
17.0  1.71   0.20   23.68   28.88  1013.64  190.22    0.10    0.03
17.0  2.57   0.30   26.93   28.93  1016.05  129.85   -0.01    0.01
17.0  3.42   0.40   29.28   28.95  1017.81   70.73   -0.12   -0.01
17.0  4.28   0.50   30.68   28.81  1018.91   44.90   -0.19   -0.02
17.0  5.14   0.60   32.16   28.43  1020.14   43.15   -0.23   -0.02
17.0  5.99   0.70   33.07   28.11  1020.93   46.23   -0.24   -0.01
17.0  6.85   0.80   33.48   27.95  1021.30   51.96   -0.21    0.01
17.0  7.70   0.90   33.65   27.88  1021.46   57.60   -0.18    0.03
17.0  8.56   1.00   33.80   27.79  1021.60   56.95    0.00    0.00
17.5  0.00   0.00   17.88   28.98  1009.28  217.59    0.32    0.00
17.5  0.90   0.10   21.16   28.92  1011.74  209.02    0.22   -0.00
17.5  1.79   0.20   24.43   28.86  1014.21  200.45    0.13   -0.01
17.5  2.69   0.30   27.82   28.79  1016.77  151.30    0.04    0.00
17.5  3.58   0.40   29.49   28.77  1018.03  158.32   -0.00    0.01
17.5  4.48   0.50   29.94   28.75  1018.37  219.44   -0.02   -0.01
17.5  5.37   0.60   31.01   28.59  1019.23  213.30   -0.07   -0.02
17.5  6.27   0.70   32.31   28.30  1020.30  108.05   -0.14   -0.03
17.5  7.16   0.80   33.12   28.05  1021.00   46.29   -0.17   -0.02
17.5  8.06   0.90   33.43   27.93  1021.27   49.19   -0.17    0.01
17.5  8.95   1.00   33.38   28.03  1021.21  108.30    0.00    0.00
18.0  0.00   0.00   18.58   28.72  1009.87  193.52    0.09    0.04
18.0  0.81   0.10   20.85   28.82  1011.54  188.73    0.07    0.04
18.0  1.62   0.20   23.12   28.91  1013.21  183.93    0.06    0.04
18.0  2.42   0.30   26.26   28.95  1015.54  135.67   -0.02    0.03
18.0  3.23   0.40   29.14   28.90  1017.72   84.82   -0.12    0.04
18.0  4.04   0.50   30.99   28.75  1019.16   62.42   -0.20    0.05
18.0  4.85   0.60   32.31   28.63  1020.19   59.20   -0.25    0.05
18.0  5.66   0.70   33.14   28.50  1020.86   57.31   -0.26    0.04
18.0  6.47   0.80   33.44   28.35  1021.14   51.52   -0.26    0.02
18.0  7.27   0.90   33.52   28.25  1021.24   48.12   -0.25    0.00
18.0  8.08   1.00   33.69   28.29  1021.35   53.87    0.00    0.00

