%Sizigia - Nova Viçosa - 23 DE JANEIRO de 2008 - EST C
%h      z     Z       S       T     Dens               U       V 
09.5  4.40   0.50   31.99   27.35  1020.36  218.45    0.99   -0.58
09.5  5.28   0.60   32.23   27.34  1020.55  225.47    0.87   -0.66
09.5  6.16   0.70   32.37   27.37  1020.65  228.63    0.77   -0.67
09.5  7.04   0.80   32.43   27.42  1020.68  221.55    0.74   -0.52
09.5  7.92   0.90   32.43   27.45  1020.68  213.27    0.71   -0.34
09.5  8.80   1.00   32.43   27.41  1020.69  217.52    0.00    0.00
10.0  0.00   0.00   30.71   27.48  1019.34  178.61    0.91    0.16
10.0  0.91   0.10   30.79   27.48  1019.40  185.66    0.91    0.04
10.0  1.81   0.20   30.87   27.48  1019.47  192.72    0.90   -0.07
10.0  2.72   0.30   31.03   27.51  1019.58  203.96    0.80   -0.22
10.0  3.62   0.40   31.17   27.54  1019.68  212.80    0.69   -0.31
10.0  4.53   0.50   31.31   27.56  1019.79  218.34    0.58   -0.34
10.0  5.43   0.60   31.46   27.57  1019.90  227.26    0.49   -0.39
10.0  6.34   0.70   31.55   27.59  1019.97  240.08    0.40   -0.53
10.0  7.25   0.80   31.55   27.61  1019.96  245.42    0.38   -0.63
10.0  8.15   0.90   31.50   27.62  1019.93  239.73    0.43   -0.58
10.0  9.06   1.00   31.49   27.60  1019.92  220.86    0.00    0.00
10.5  0.00   0.00   30.96   27.65  1019.47  240.60    0.21   -0.27
10.5  0.86   0.10   30.95   27.66  1019.47  236.68    0.23   -0.26
10.5  1.73   0.20   30.94   27.67  1019.46  232.76    0.26   -0.25
10.5  2.59   0.30   31.09   27.67  1019.58  224.24    0.29   -0.21
10.5  3.45   0.40   31.27   27.66  1019.72  215.66    0.30   -0.16
10.5  4.32   0.50   31.37   27.64  1019.81  210.58    0.30   -0.13
10.5  5.18   0.60   31.42   27.61  1019.86  208.91    0.29   -0.11
10.5  6.05   0.70   31.51   27.50  1019.96  206.05    0.29   -0.09
10.5  6.91   0.80   31.61   27.37  1020.08  200.43    0.27   -0.06
10.5  7.77   0.90   31.67   27.30  1020.15  196.32    0.24   -0.03
10.5  8.64   1.00   31.60   27.40  1020.07  199.96    0.00    0.00
11.0  0.00   0.00   30.93   27.80  1019.41   92.42    0.08    0.13
11.0  0.86   0.10   30.94   27.78  1019.42  109.97    0.08    0.14
11.0  1.72   0.20   30.96   27.77  1019.44  127.52    0.08    0.16
11.0  2.59   0.30   31.02   27.77  1019.49  125.72    0.11    0.17
11.0  3.45   0.40   31.10   27.76  1019.56  137.92    0.11    0.14
11.0  4.31   0.50   31.20   27.71  1019.66  178.88    0.06    0.07
11.0  5.17   0.60   31.33   27.63  1019.78  211.15   -0.00    0.01
11.0  6.03   0.70   31.43   27.55  1019.88  174.56    0.00    0.08
11.0  6.90   0.80   31.50   27.45  1019.97  109.16    0.01    0.13
11.0  7.76   0.90   31.56   27.36  1020.05   58.45   -0.02    0.11
11.0  8.62   1.00   31.62   27.33  1020.11   44.58    0.00    0.00
11.5  0.00   0.00   31.00   27.75  1019.47    2.00   -0.39   -0.03
11.5  0.86   0.10   31.04   27.74  1019.51   13.06   -0.35    0.03
11.5  1.72   0.20   31.07   27.73  1019.54   24.11   -0.31    0.09
11.5  2.57   0.30   31.22   27.69  1019.67   36.16   -0.27    0.15
11.5  3.43   0.40   31.38   27.64  1019.81   38.03   -0.29    0.16
11.5  4.29   0.50   31.53   27.62  1019.93   34.63   -0.33    0.16
11.5  5.15   0.60   31.68   27.60  1020.05   32.43   -0.34    0.15
11.5  6.01   0.70   31.85   27.57  1020.20   28.00   -0.36    0.12
11.5  6.86   0.80   32.01   27.56  1020.32   36.59   -0.35    0.10
11.5  7.72   0.90   32.13   27.56  1020.42   54.62   -0.33    0.08
11.5  8.58   1.00   32.18   27.55  1020.46   73.02    0.00    0.00
12.0  0.00   0.00   31.57   27.65  1019.93   37.10   -0.45    0.25
12.0  0.85   0.10   31.61   27.62  1019.98   39.50   -0.46    0.28
12.0  1.69   0.20   31.65   27.58  1020.02   41.91   -0.46    0.31
12.0  2.54   0.30   31.78   27.54  1020.14   42.73   -0.45    0.32
12.0  3.38   0.40   31.94   27.50  1020.27   43.09   -0.42    0.30
12.0  4.23   0.50   32.09   27.48  1020.40   44.14   -0.38    0.28
12.0  5.07   0.60   32.20   27.46  1020.49   43.42   -0.35    0.26
12.0  5.92   0.70   32.30   27.49  1020.56   34.31   -0.35    0.18
12.0  6.76   0.80   32.42   27.52  1020.64   27.32   -0.35    0.12
12.0  7.61   0.90   32.53   27.53  1020.72   28.44   -0.33    0.11
12.0  8.45   1.00   32.56   27.51  1020.76   39.40    0.00    0.00
12.5  0.00   0.00   32.55   27.51  1020.71   36.54   -0.51    0.27
12.5  0.93   0.10   32.58   27.50  1020.74   39.41   -0.49    0.29
12.5  1.85   0.20   32.61   27.50  1020.77   42.27   -0.46    0.31
12.5  2.78   0.30   32.67   27.49  1020.82   41.94   -0.44    0.29
12.5  3.71   0.40   32.73   27.49  1020.87   39.13   -0.42    0.26
12.5  4.63   0.50   32.81   27.49  1020.93   38.08   -0.40    0.23
12.5  5.56   0.60   32.89   27.49  1021.00   37.01   -0.37    0.21
12.5  6.49   0.70   32.98   27.50  1021.07   31.55   -0.34    0.15
12.5  7.41   0.80   33.03   27.50  1021.11   30.31   -0.30    0.12
12.5  8.34   0.90   33.05   27.51  1021.12   40.01   -0.21    0.13
12.5  9.27   1.00   33.03   27.50  1021.12   50.01    0.00    0.00
13.0  0.00   0.00   33.49   27.54  1021.41   38.02   -0.46    0.27
13.0  0.95   0.10   33.49   27.54  1021.41   42.19   -0.44    0.29
13.0  1.91   0.20   33.49   27.54  1021.42   46.37   -0.41    0.32
13.0  2.86   0.30   33.47   27.52  1021.41   44.97   -0.42    0.31
13.0  3.81   0.40   33.45   27.50  1021.41   41.99   -0.43    0.29
13.0  4.76   0.50   33.43   27.49  1021.40   40.45   -0.44    0.28
13.0  5.72   0.60   33.44   27.48  1021.41   41.34   -0.42    0.28
13.0  6.67   0.70   33.47   27.47  1021.44   44.92   -0.38    0.29
13.0  7.62   0.80   33.49   27.45  1021.47   44.32   -0.34    0.26
13.0  8.57   0.90   33.51   27.45  1021.49   38.07   -0.32    0.19
13.0  9.53   1.00   33.50   27.46  1021.48   35.35    0.00    0.00
13.5  0.00   0.00   33.83   27.49  1021.68   40.10   -0.54    0.34
13.5  0.98   0.10   33.70   27.53  1021.58   39.39   -0.53    0.33
13.5  1.95   0.20   33.58   27.56  1021.48   38.69   -0.52    0.31
13.5  2.93   0.30   33.71   27.56  1021.58   36.62   -0.55    0.30
13.5  3.90   0.40   33.86   27.55  1021.70   36.09   -0.55    0.30
13.5  4.88   0.50   34.09   27.50  1021.90   38.80   -0.55    0.33
13.5  5.86   0.60   34.33   27.44  1022.10   42.15   -0.54    0.37
13.5  6.83   0.70   34.49   27.41  1022.23   46.72   -0.50    0.39
13.5  7.81   0.80   34.58   27.40  1022.31   50.23   -0.43    0.38
13.5  8.79   0.90   34.62   27.40  1022.35   50.98   -0.38    0.35
13.5  9.76   1.00   34.58   27.41  1022.32   48.32    0.00    0.00
14.0  0.00   0.00   33.68   27.58  1021.54   46.08   -0.62    0.48
14.0  0.98   0.10   33.74   27.57  1021.60   43.49   -0.62    0.44
14.0  1.95   0.20   33.81   27.57  1021.65   40.89   -0.61    0.40
14.0  2.93   0.30   33.91   27.56  1021.73   37.86   -0.63    0.36
14.0  3.91   0.40   34.00   27.55  1021.80   37.34   -0.63    0.36
14.0  4.88   0.50   34.12   27.53  1021.91   40.05   -0.63    0.39
14.0  5.86   0.60   34.32   27.48  1022.08   43.82   -0.60    0.43
14.0  6.84   0.70   34.51   27.42  1022.25   46.06   -0.55    0.43
14.0  7.82   0.80   34.64   27.37  1022.36   46.41   -0.49    0.39
14.0  8.79   0.90   34.68   27.35  1022.40   46.72   -0.45    0.37
14.0  9.77   1.00   34.65   27.39  1022.37   49.53    0.00    0.00
14.5  0.00   0.00   34.25   27.54  1021.98   48.16   -0.57    0.48
14.5  1.00   0.10   34.27   27.54  1022.00   47.37   -0.57    0.47
14.5  2.00   0.20   34.29   27.54  1022.02   46.59   -0.57    0.46
14.5  3.00   0.30   34.33   27.53  1022.06   45.37   -0.58    0.45
14.5  4.00   0.40   34.38   27.52  1022.11   48.48   -0.58    0.50
14.5  5.00   0.50   34.43   27.50  1022.15   50.33   -0.60    0.54
14.5  6.00   0.60   34.48   27.49  1022.20   48.50   -0.62    0.53
14.5  7.00   0.70   34.55   27.45  1022.27   49.07   -0.60    0.52
14.5  8.00   0.80   34.66   27.38  1022.38   50.97   -0.54    0.50
14.5  9.00   0.90   34.74   27.34  1022.45   51.49   -0.49    0.46
14.5 10.00   1.00   34.68   27.39  1022.40   48.33    0.00    0.00
15.0  0.00   0.00   34.67   27.38  1022.35   34.25   -0.58    0.27
15.0  1.03   0.10   34.69   27.41  1022.36   34.86   -0.62    0.31
15.0  2.05   0.20   34.71   27.45  1022.36   35.47   -0.65    0.35
15.0  3.08   0.30   34.76   27.45  1022.41   41.51   -0.68    0.46
15.0  4.10   0.40   34.77   27.42  1022.43   44.47   -0.70    0.52
15.0  5.13   0.50   34.78   27.41  1022.44   42.21   -0.73    0.50
15.0  6.16   0.60   34.85   27.41  1022.50   40.80   -0.73    0.47
15.0  7.18   0.70   34.93   27.39  1022.57   43.33   -0.69    0.49
15.0  8.21   0.80   35.00   27.38  1022.63   45.63   -0.63    0.49
15.0  9.23   0.90   35.03   27.37  1022.67   43.48   -0.55    0.40
15.0 10.26   1.00   35.01   27.37  1022.65   42.22    0.00    0.00
15.5  0.00   0.00   34.80   27.44  1022.43   17.37   -0.42    0.05
15.5  1.05   0.10   34.85   27.42  1022.47   24.90   -0.49    0.16
15.5  2.10   0.20   34.89   27.41  1022.52   32.43   -0.57    0.28
15.5  3.15   0.30   34.97   27.39  1022.58   37.20   -0.66    0.37
15.5  4.20   0.40   35.05   27.37  1022.66   38.13   -0.70    0.41
15.5  5.25   0.50   35.13   27.34  1022.73   39.95   -0.71    0.44
15.5  6.30   0.60   35.20   27.34  1022.79   42.22   -0.70    0.48
15.5  7.35   0.70   35.23   27.33  1022.82   44.96   -0.66    0.50
15.5  8.39   0.80   35.25   27.29  1022.85   49.06   -0.57    0.50
15.5  9.44   0.90   35.29   27.26  1022.90   54.81   -0.46    0.48
15.5 10.49   1.00   35.30   27.27  1022.90   57.65    0.00    0.00
16.0  0.00   0.00   34.96   27.39  1022.57   25.54   -0.45    0.13
16.0  1.05   0.10   35.01   27.41  1022.61   30.47   -0.50    0.21
16.0  2.10   0.20   35.07   27.42  1022.64   35.41   -0.54    0.29
16.0  3.15   0.30   35.15   27.39  1022.72   41.64   -0.57    0.38
16.0  4.20   0.40   35.13   27.36  1022.72   43.24   -0.60    0.42
16.0  5.24   0.50   35.15   27.34  1022.74   42.49   -0.64    0.44
16.0  6.29   0.60   35.24   27.32  1022.83   41.10   -0.66    0.43
16.0  7.34   0.70   35.33   27.27  1022.91   41.48   -0.65    0.43
16.0  8.39   0.80   35.37   27.24  1022.96   44.56   -0.58    0.43
16.0  9.44   0.90   35.38   27.24  1022.97   44.46   -0.49    0.36
16.0 10.49   1.00   35.39   27.23  1022.98   42.70    0.00    0.00
16.5  0.00   0.00   35.22   27.35  1022.78   23.09   -0.43    0.11
16.5  1.00   0.10   35.20   27.34  1022.76   29.56   -0.45    0.18
16.5  2.00   0.20   35.17   27.33  1022.75   36.03   -0.47    0.26
16.5  3.00   0.30   35.18   27.32  1022.77   42.53   -0.48    0.33
16.5  4.00   0.40   35.26   27.30  1022.83   45.26   -0.49    0.37
16.5  5.00   0.50   35.33   27.28  1022.90   47.82   -0.52    0.43
16.5  6.00   0.60   35.38   27.27  1022.95   49.58   -0.55    0.49
16.5  7.00   0.70   35.44   27.26  1023.00   51.04   -0.55    0.52
16.5  8.00   0.80   35.50   27.23  1023.06   52.55   -0.53    0.52
16.5  9.00   0.90   35.55   27.22  1023.11   52.73   -0.50    0.49
16.5 10.00   1.00   35.54   27.24  1023.10   49.94    0.00    0.00
17.0  0.00   0.00   35.40   27.23  1022.95   17.60   -0.30    0.05
17.0  1.07   0.10   35.39   27.25  1022.94   28.99   -0.31    0.13
17.0  2.15   0.20   35.38   27.27  1022.93   40.38   -0.32    0.21
17.0  3.22   0.30   35.41   27.27  1022.95   46.17   -0.31    0.25
17.0  4.29   0.40   35.45   27.26  1022.99   45.11   -0.31    0.24
17.0  5.37   0.50   35.45   27.26  1023.00   42.97   -0.34    0.24
17.0  6.44   0.60   35.46   27.27  1023.01   39.94   -0.37    0.23
17.0  7.51   0.70   35.50   27.25  1023.04   42.19   -0.38    0.26
17.0  8.59   0.80   35.53   27.24  1023.08   49.69   -0.35    0.32
17.0  9.66   0.90   35.54   27.24  1023.09   57.20   -0.31    0.35
17.0 10.73   1.00   35.55   27.25  1023.10   60.86    0.00    0.00
















